ISO_1,ISO_2
3.4264170938726553,0.5486425934803362
2.0322686543386324,0.5249686996665921
-3.9350225611760075,0.7703074484406615
-3.9072044288555974,-0.12708232531623756
-6.203816781681183,-1.6510050570839756
-1.5004966118273748,1.2690062138565983
-5.445893020205082,-0.23954654474077264
-3.9093062468857016,-0.02148035788472461
-3.8560198395911853,-0.1756032166755715
-3.8351006996453587,-0.10242985881326744
1.7336122076143494,0.36205147906612833
-5.654726605819542,-0.2279676676954482
2.9000339801743658,-0.24228967551339847
5.01567284445546,0.7124153317696051
3.114928922038789,0.17799964024269152
4.497825395263679,0.1865544947014688
-1.4660350157693307,2.156849558966061
4.093827708756041,-0.5267018181639899
3.644006537870338,0.8246221540886715
-5.287821632576979,-0.3553353442661543
2.185494429214893,1.3065266014849637
2.347588220577622,1.6470592502398804
1.0420039574220197,1.6156502374391915
6.120013879040656,-1.8091435007635381
6.27283553668445,-1.8350502081082365
4.710601675667344,0.4369840940138736
-0.26562832140668907,1.1959071031750663
-6.0158643916652474,-1.2038413162856307
-2.5521771325351668,-0.20873912048478727
2.3417187429264565,1.6997781747921328
-0.25912571021884445,1.1378390266641567
3.2460201607294064,0.16992480868642135
0.88222023039921,1.761675619418686
0.8748410455771025,1.8414198458667252
4.5583347654881665,0.6431001173963953
-0.740861349475004,3.047672646572724
-4.607393137285357,-0.5624657521998314
4.825153087462147,0.3809783515672794
-2.6472705308908653,-0.11280855912762387
-2.774870463076725,0.1437218308159677
3.660136031003122,0.8314452935178257
-5.79860705824818,-1.3372972676481218
3.104288061825483,-0.04362730539271696
4.251119994123855,-0.33723344189659243
-5.8373569599871855,-1.3068188413205457
-5.708727376535056,-1.317287742648952
6.275083375093977,-1.7396008410015906
4.532066010649341,0.6474072309695722
-4.6675196360645925,-0.6993155945005018
-1.4418706891078024,1.7738447513786386
4.033897882782974,-0.9877001554393728
1.8054747498818529,0.4908864805668145
5.86949922735604,-1.7256065071367541
6.12166801810875,-1.888379809073541
-4.756365649984296,-0.6363292506211783
-1.5402318181411154,1.7362029146974942
4.959949458258371,0.5807048479515562
-0.17768545975749528,0.9246007857488958
-1.5926514649424215,0.9961643127907193
6.606865220413655,-1.8930192802006527
5.0937367218868115,-1.4445179103160686
-0.11178760019430095,0.6034287223939765
-4.638717312793862,-0.7961494121289929
-5.7958194783324934,-1.3605880085686464
4.136894067441923,-0.5254237912010573
-5.620230617714006,-1.0436427072043104
4.155876395062431,-0.5496105668683636
6.0322473139098065,-1.8704694599858525
-2.6217178556602847,-0.0978611312338321
1.9361955792788874,1.024362237600081
-6.3631957124207235,-1.6512831168459325
1.763075517228883,0.4323700341178215
-3.628921959620457,-0.5230498504812555
-4.9760796341687,-0.4668545279160503
-3.6547447635823653,-0.5084138795925597
4.358125873408598,-0.1643049697973918
5.935927763416317,-1.8161278378524806
5.056843249541391,-1.407654052079361
-3.8026951430435507,0.03426107438138945
1.0620259233025546,1.5897918503964963
6.955443351353229,-1.9958448927738104
4.036802434426691,-0.6172221495828125
-3.7905471271013416,-0.470580077792283
-4.876893446370108,-0.5372607971796616
5.476606026345822,-0.5667016467279984
2.103478821209894,0.6480024670346239
-4.89382798320419,-0.399110925076927
